user_id_reviews,posted,recommend
76561198105170325,"December 04, 2014",True
hypodermic,"October 13, 2015",True
thugnificent,"September 28, 2014",True
76561198076120449,,True
bluelite45,"February 01, 2015",True
PonPonPony,"April 24, 2015",True
DogeWithDaSwegAndDew,"October 10, 2015",True
DogeWithDaSwegAndDew,"September 09, 2015",False
DogeWithDaSwegAndDew,"May 01, 2015",False
DogeWithDaSwegAndDew,"April 09, 2015",True
DogeWithDaSwegAndDew,"February 04, 2015",False
DogeWithDaSwegAndDew,"April 21, 2015",False
DogeWithDaSwegAndDew,,True
shinomegami,"November 20, 2015",True
shinomegami,"November 20, 2015",True
shinomegami,"August 21, 2014",True
shinomegami,"August 11, 2012",True
shinomegami,"December 12, 2015",True
Predator_XD,"July 08, 2014",True
Predator_XD,"May 20, 2014",True
Predator_XD,"December 24, 2015",True
Predator_XD,"April 01, 2015",True
TBDZN,"January 13, 2015",True
DevkingODSTK,"September 27, 2014",True
DevkingODSTK,"December 05, 2014",True
kuhn_dog2323,"January 25, 2015",True
27601MCM,"September 12, 2015",True
DeliciousTissue,,True
QwerkySyntax,"December 20, 2014",True
QwerkySyntax,"June 25, 2014",True
heisawizard,"March 28, 2014",True
heisawizard,"December 16, 2014",True
heisawizard,"March 05, 2014",True
71251241,"November 03, 2015",True
71251241,"December 21, 2015",True
71251241,"November 07, 2015",True
71251241,"October 08, 2015",True
71251241,"January 30, 2015",True
71251241,"January 08, 2015",True
71251241,"October 04, 2014",True
71251241,"April 05, 2014",True
71251241,"February 08, 2014",True
Eddy_Tan,"June 11, 2013",True
Yuriss,"October 19, 2014",True
Yuriss,"October 23, 2014",True
Yuriss,,True
Yuriss,"December 04, 2013",True
RuslaNLoveStefochka,,True
Shaumenka,"November 03, 2015",False
Shaumenka,"April 25, 2015",False
76561198073919095,,True
76561198194147630,"August 29, 2015",True
76561198086834544,"July 16, 2014",True
76561198086834544,"November 22, 2014",True
mestoneheart,"December 03, 2015",True
mestoneheart,"October 12, 2014",False
mestoneheart,"June 15, 2014",True
Code_29,"January 27, 2015",False
76561198091714349,,True
76561198091714349,,True
76561198091714349,"July 10, 2014",False
cartelmedellin,,True
cartelmedellin,,True
cartelmedellin,"February 18, 2014",True
northisbae,"June 13, 2015",True
northisbae,,True
northisbae,"June 13, 2015",True
northisbae,"February 13, 2014",True
northisbae,"December 27, 2015",True
northisbae,"June 13, 2015",True
northisbae,"May 13, 2015",True
northisbae,"February 15, 2014",True
northisbae,"February 13, 2014",True
northisbae,"February 13, 2014",True
76561198080157237,"June 07, 2015",True
76561198080157237,"June 09, 2013",True
76561198080157237,,True
76561198080157237,"May 10, 2015",True
76561198080157237,"April 04, 2015",True
76561198080157237,"March 28, 2015",True
76561198080157237,"March 11, 2014",True
76561198117710446,"December 12, 2014",True
bbcfbmnnhndgfghkdjjfd,"May 04, 2014",True
bbcfbmnnhndgfghkdjjfd,"August 01, 2015",False
76561197976652491,"July 18, 2014",True
76561198099742716,,False
76561198099742716,,True
76561197976652491,"July 18, 2014",True
76561198099742716,,False
76561198099742716,,True
Coolmouse,"August 30, 2014",True
bright43,"December 12, 2013",True
bright43,"February 24, 2014",True
76561198084567211,,True
76561198084567211,"November 06, 2015",True
76561198084567211,"August 25, 2013",True
76561197995192202,"December 05, 2013",True
76561197995192202,,True
33215469,"June 06, 2015",True
DavieTheCheese,"April 13, 2015",True
DavieTheCheese,"November 23, 2012",True
DavieTheCheese,"May 11, 2014",True
DavieTheCheese,"May 11, 2014",True
DavieTheCheese,"April 06, 2013",True
76561198089715956,,True
jezla5690,,True
76561198079653655,,True
once-i-was-7-years-old,"October 18, 2015",True
once-i-was-7-years-old,"August 16, 2014",True
Nightmare28,"January 02, 2014",True
76561198084079139,"March 27, 2015",True
malakoiemhebraicodevasso,"November 07, 2015",True
76561198077236598,,True
KangGetRekt,"October 17, 2014",True
KangGetRekt,"May 01, 2015",True
KangGetRekt,"April 14, 2015",True
leeooel123456,"July 20, 2013",True
leeooel123456,"April 30, 2014",True
leeooel123456,"January 24, 2014",True
leeooel123456,,True
76561198089779183,"July 06, 2015",True
76561198089779183,"October 27, 2015",True
76561198089779183,"May 24, 2015",False
76561198089779183,"July 26, 2014",True
lalalalalafic,"May 23, 2015",True
76561198086392619,"October 05, 2014",True
76561198086392619,"December 09, 2013",True
76561198086392619,"July 19, 2014",True
76561198086392619,"July 30, 2015",True
76561198086392619,,True
76561198112249349,"August 29, 2015",True
boat1230,"July 04, 2014",True
boat1230,"April 19, 2014",True
thir13enhand,"January 07, 2014",True
thir13enhand,"March 14, 2015",True
thir13enhand,"April 25, 2015",True
thir13enhand,"April 05, 2015",True
thir13enhand,"January 09, 2015",True
thir13enhand,"January 02, 2015",True
thir13enhand,"October 04, 2014",True
thir13enhand,"February 12, 2014",True
thir13enhand,"October 24, 2013",True
76561198067664442,"October 09, 2015",False
76561198067664442,"November 14, 2014",False
76561198089545153,,True
76561198089545153,,True
76561198089545153,"April 28, 2015",True
76561198089545153,"September 26, 2014",True
76561198089545153,"May 23, 2014",True
76561198061800268,"June 13, 2014",True
76561198061800268,"January 02, 2015",True
76561198079709365,"May 15, 2015",True
76561198079709365,"March 08, 2015",True
76561198079709365,"May 15, 2015",True
76561198079709365,"June 16, 2015",True
76561198079709365,"April 29, 2015",True
76561198079709365,"March 27, 2015",True
76561198079709365,"January 30, 2014",True
76561198079709365,"December 16, 2013",True
Bottomkiller,"May 11, 2014",True
gangGGR,,True
dagster_007,,True
Marixtao,"September 17, 2015",True
76561198048945491,,True
BonusZx,,True
76561198093944702,"December 26, 2013",True
ghost-loli,"February 13, 2014",True
ghost-loli,"December 27, 2013",True
ghost-loli,"May 08, 2014",True
ghost-loli,"March 12, 2014",True
ghost-loli,"February 21, 2014",True
ghost-loli,"February 07, 2014",True
76561198073620268,"March 13, 2014",True
famouse4,"August 01, 2015",True
famouse4,"January 11, 2014",True
famouse4,"December 11, 2013",True
76561198090694948,"December 04, 2015",True
TURTLESYEA,,True
76561198018613178,"March 22, 2014",True
76561198018613178,"October 22, 2012",True
difera,"February 26, 2014",True
difera,"March 29, 2015",True
difera,"September 06, 2013",True
teletame,"June 25, 2015",False
teletame,"June 16, 2015",False
teletame,"December 02, 2015",True
teletame,"June 14, 2015",True
76561198109703402,"December 19, 2014",False
76561198109703402,"March 12, 2015",True
76561198109703402,"March 16, 2014",True
76561198074918909,"September 16, 2015",True
76561198074918909,"November 26, 2015",False
76561198074918909,"March 10, 2015",True
76561198074918909,"January 25, 2015",True
ninjalord,"May 15, 2014",True
fatplums,"January 17, 2015",True
fatplums,"June 23, 2015",True
76561198101219872,"October 04, 2014",True
I_Was_Just_In_Beaver,"November 25, 2015",True
I_Was_Just_In_Beaver,,True
I_Was_Just_In_Beaver,,False
I_Was_Just_In_Beaver,,False
KlaudC,"February 07, 2015",True
KlaudC,"February 07, 2015",True
KlaudC,"February 06, 2015",True
KlaudC,"December 01, 2014",True
KlaudC,"May 18, 2013",False
Llama_Cheese,"March 10, 2014",True
Llama_Cheese,"February 27, 2014",False
lambofreak4ever,,True
lambofreak4ever,,True
Badly306,"November 22, 2014",True
Badly306,"July 20, 2014",True
Jabooni,"June 13, 2014",True
76561198031208554,"August 26, 2015",False
AttonRisk,"April 14, 2015",True
AttonRisk,"August 16, 2014",True
AttonRisk,"December 30, 2013",False
bonknflash,,True
bonknflash,"December 26, 2013",True
76561198082597238,"February 05, 2014",True
187625,"October 22, 2015",True
187625,"September 04, 2015",False
187625,"March 28, 2014",True
Dankulicious,,False
76561198211545443,"November 16, 2015",True
76561198211545443,"November 16, 2015",True
76561198211545443,"November 16, 2015",True
KingBlobfish,"August 02, 2014",True
KingBlobfish,,True
KingBlobfish,,True
KingBlobfish,,True
KingBlobfish,,True
KingBlobfish,,True
KingBlobfish,,False
KingBlobfish,,False
Healfire,,True
76561198080080397,"March 04, 2014",True
movienationscom,,True
movienationscom,,True
movienationscom,,True
movienationscom,,True
movienationscom,,True
movienationscom,"December 30, 2015",True
movienationscom,"December 30, 2015",True
movienationscom,,True
movienationscom,,False
Buccatai,"December 21, 2014",True
Buccatai,"May 27, 2014",True
Mintez,"May 20, 2015",True
Mintez,"August 30, 2014",True
Mintez,"May 23, 2015",True
Mintez,"February 08, 2014",True
Mintez,"January 09, 2014",True
76561198073201099,"February 06, 2014",True
76561198068434328,"December 22, 2014",True
76561198013532168,"August 22, 2014",True
76561198013532168,"April 28, 2014",True
76561198058868190,"November 02, 2012",True
WindowsSteam,"December 14, 2013",True
WindowsSteam,"November 27, 2015",True
WindowsSteam,"December 14, 2013",True
WindowsSteam,"October 13, 2015",True
WindowsSteam,"December 22, 2015",True
WindowsSteam,"December 22, 2015",False
WindowsSteam,,True
WindowsSteam,"December 13, 2015",True
WindowsSteam,"June 25, 2015",False
X-Evolution,,True
X-Evolution,,True
X-Evolution,,True
X-Evolution,,True
X-Evolution,"February 02, 2015",True
X-Evolution,"May 21, 2014",True
76561198072280866,,True
76561198072280866,,True
76561198072280866,,True
76561198026999637,"February 03, 2015",True
76561198026999637,"July 10, 2012",True
76561198026999637,"January 28, 2011",True
76561198026999637,"April 15, 2015",True
76561198054209522,"January 03, 2015",True
rorty,"January 18, 2015",True
REBAS_AS_F-T,"March 20, 2015",True
REBAS_AS_F-T,"December 28, 2012",True
REBAS_AS_F-T,"November 09, 2011",True
terrorsyth,,False
terrorsyth,"November 30, 2014",True
76561198083393255,"June 04, 2015",True
76561198062092084,"December 18, 2015",True
76561198065330196,"October 15, 2014",True
76561198065330196,"October 15, 2014",True
76561198065330196,"November 25, 2013",True
76561198065330196,"October 15, 2014",True
virex4,"July 17, 2012",True
virex4,"May 18, 2012",True
virex4,"January 06, 2012",True
virex4,"December 27, 2011",True
virex4,"December 13, 2014",True
virex4,"January 09, 2015",True
virex4,"December 28, 2011",True
virex4,"November 08, 2014",True
virex4,"October 31, 2014",True
virex4,,True
Voidedout,,False
Voidedout,,False
76561198069178587,"October 09, 2014",True
onimasa803,"April 30, 2014",True
onimasa803,"August 26, 2015",True
onimasa803,"December 24, 2014",True
onimasa803,"January 28, 2015",True
onimasa803,"September 02, 2014",True
onimasa803,"February 13, 2014",True
IcecoldNZ,"September 22, 2011",True
76561198067286387,"December 23, 2012",True
_Harbinger_,"December 31, 2013",True
_Harbinger_,,True
_Harbinger_,"August 07, 2015",True
_Harbinger_,"December 08, 2013",True
KHANIMAX,"January 22, 2014",True
KHANIMAX,"May 30, 2014",True
KHANIMAX,,True
KHANIMAX,,True
KHANIMAX,"December 25, 2015",True
KHANIMAX,"April 11, 2014",True
Altair6681,"March 18, 2014",True
Altair6681,"March 23, 2015",True
Altair6681,"March 23, 2015",True
Altair6681,"March 23, 2015",True
poohgoddevil,"September 29, 2014",True
MladshiyLlama,,True
MladshiyLlama,"February 03, 2014",True
MladshiyLlama,"December 28, 2014",True
MladshiyLlama,,True
MladshiyLlama,"September 14, 2015",True
MladshiyLlama,,False
MladshiyLlama,,True
MladshiyLlama,,True
MladshiyLlama,"September 14, 2015",True
MladshiyLlama,"May 25, 2015",True
76561198095322616,"January 15, 2014",True
76561198095322616,"March 21, 2015",True
76561198095322616,"March 14, 2015",True
maddoxx789,"December 25, 2012",True
maddoxx789,"December 25, 2012",True
maddoxx789,"December 15, 2012",True
maddoxx789,"December 15, 2012",True
maddoxx789,"November 27, 2012",True
maddoxx789,"July 24, 2012",True
76561198079033916,"December 31, 2015",True
chickenzrulz,,True
chickenzrulz,,True
chickenzrulz,,False
chickenzrulz,,True
chickenzrulz,,True
chickenzrulz,,True
chickenzrulz,,True
chickenzrulz,,False
chickenzrulz,,False
chickenzrulz,,True
76561198066320895,"January 14, 2014",True
bantiacmd,,True
76561198061357639,"December 29, 2014",True
76561198057125811,"May 04, 2015",True
epicbumface,"December 23, 2013",True
epicbumface,"April 07, 2014",True
epicbumface,"April 07, 2014",True
epicbumface,"April 03, 2014",True
epicbumface,"February 09, 2014",True
epicbumface,"December 31, 2013",True
epicbumface,"May 29, 2015",True
epicbumface,"June 13, 2014",True
epicbumface,"April 24, 2014",True
epicbumface,"April 07, 2014",True
76561198074419919,,False
76561198074419919,"March 18, 2015",True
76561198074419919,"August 07, 2015",False
76561198074419919,"January 08, 2015",True
76561198074419919,"October 09, 2014",True
76561198074419919,"June 27, 2014",False
76561198074419919,"February 05, 2014",True
SpongbobeebU,"April 14, 2014",True
LoiroG,"January 09, 2015",True
LoiroG,"December 04, 2014",True
LoiroG,"January 10, 2015",True
LoiroG,"March 31, 2014",True
LoiroG,"November 12, 2014",True
LoiroG,"June 24, 2015",True
LoiroG,"January 19, 2015",True
LoiroG,"November 03, 2014",True
76561198077295459,,True
76561198077295459,"November 26, 2015",True
76561198077295459,"November 26, 2015",True
76561198077295459,"November 15, 2014",True
dalebaxter,"October 12, 2013",False
dalebaxter,"October 05, 2014",True
dalebaxter,"November 25, 2015",False
dalebaxter,"February 28, 2015",True
dalebaxter,"December 14, 2014",True
dalebaxter,"December 13, 2013",True
dalebaxter,"November 28, 2013",True
MarineAnimal,"October 29, 2014",True
76561198086141910,"November 08, 2014",True
thinkglobal,"June 27, 2014",True
76561198066544547,"May 02, 2015",True
76561198066544547,,True
76561198066544547,"February 21, 2014",True
76561198066544547,"July 09, 2015",True
76561198066544547,"May 07, 2015",True
76561198101093216,"July 23, 2015",True
76561198101093216,"May 18, 2015",True
76561198101093216,"July 26, 2014",True
76561198101093216,"August 04, 2015",True
76561198101093216,"December 16, 2013",True
76561198101093216,"March 09, 2015",True
76561198101093216,"April 29, 2014",True
76561198101093216,"May 31, 2014",False
76561198101093216,"September 30, 2015",True
76561198101093216,"July 06, 2015",True
QuirkyChicken,"December 03, 2013",True
QuirkyChicken,"March 23, 2015",True
QuirkyChicken,"July 04, 2013",True
QuirkyChicken,"January 16, 2014",True
GOLDENFREDRICKSTAR,"December 27, 2014",True
GOLDENFREDRICKSTAR,"December 31, 2015",True
GOLDENFREDRICKSTAR,"April 09, 2015",True
GOLDENFREDRICKSTAR,"July 05, 2014",True
GOLDENFREDRICKSTAR,"August 10, 2013",True
GOLDENFREDRICKSTAR,,True
Kalnus,"March 25, 2013",True
Kalnus,,True
Kalnus,"March 02, 2015",True
figoleu,"April 21, 2015",True
figoleu,"December 13, 2015",True
_steelphantom,"October 15, 2014",True
_steelphantom,"February 13, 2015",True
sprayandpray168543483,"April 08, 2015",True
lovemorezeebanda,"February 07, 2014",True
76561198074940658,"February 06, 2014",True
76561198074940658,,True
76561198092422168,"January 06, 2014",True
BlazingTheAmazing,,True
BlazingTheAmazing,"January 28, 2015",True
BlazingTheAmazing,"December 25, 2013",True
BlazingTheAmazing,"January 16, 2015",True
BlazingTheAmazing,,True
BlazingTheAmazing,"June 11, 2015",True
BlazingTheAmazing,"June 11, 2015",True
BlazingTheAmazing,"May 29, 2015",True
BlazingTheAmazing,"September 18, 2014",True
76561198074200838,"January 07, 2015",False
76561198066950280,"July 10, 2014",True
76561198071592038,,True
InstigatorAU,,True
InstigatorAU,,True
InstigatorAU,"October 30, 2015",True
76561198085301805,"June 19, 2015",True
76561198085301805,"June 02, 2014",True
dead_slayer,"August 11, 2014",True
dead_slayer,"August 03, 2014",True
theonethatrapes,"July 11, 2014",True
76561198012064862,"February 26, 2014",True
76561198012064862,"November 27, 2014",False
76561198012064862,"October 03, 2014",True
76561198012064862,"February 26, 2014",True
76561198090274308,"June 03, 2015",True
nothingbeatsme,"September 14, 2015",False
nothingbeatsme,"July 18, 2015",True
m4ko23,"November 09, 2014",True
76561198068887466,,True
76561198068887466,"July 13, 2015",False
dylancarroll2,"October 22, 2015",False
76561198104030363,"October 11, 2015",True
Ameerthetrickster,"December 30, 2015",True
Ameerthetrickster,"July 04, 2015",True
quepasoamiguito,"May 30, 2015",True
76561198098653023,"January 11, 2014",True
AquilliusRanger,"July 18, 2014",True
AquilliusRanger,"December 14, 2014",True
AquilliusRanger,"September 23, 2015",True
AquilliusRanger,"April 17, 2015",True
76561198045786618,"November 03, 2014",True
76561198202398471,,True
76561198202398471,,True
76561198202398471,,False
ToxWolf,"November 26, 2010",True
76561198074819329,"November 23, 2014",True
76561198074819329,"December 06, 2013",True
76561198074819329,"September 05, 2014",True
76561198074819329,"November 30, 2012",True
76561198074819329,"November 17, 2012",True
Ctoer,,True
TsarFeck,"May 27, 2015",True
TsarFeck,"April 14, 2014",True
TsarFeck,"December 12, 2015",True
TsarFeck,"September 10, 2015",True
TsarFeck,"May 27, 2015",True
76561198126926393,"August 26, 2014",True
76561198126926393,"August 25, 2014",True
76561198126926393,"August 25, 2014",True
76561198126926393,"August 16, 2014",True
76561198126926393,"August 01, 2014",True
76561198085082149,"October 09, 2014",True
Slavishbear,,True
Slavishbear,"August 27, 2014",True
Slavishbear,"February 17, 2014",True
Slavishbear,,True
Slavishbear,"December 08, 2015",True
Slavishbear,"August 06, 2015",True
Slavishbear,"December 08, 2015",True
Slavishbear,"August 06, 2015",True
Slavishbear,,True
Slavishbear,"May 16, 2015",True
76561198059530687,"December 17, 2013",True
76561198058477537,"March 14, 2015",True
76561198092674729,"July 08, 2014",True
76561198066133892,"July 08, 2014",True
76561198066133892,,True
76561198066133892,,True
76561198066133892,,True
76561198066133892,,True
76561198066133892,"November 23, 2015",True
76561198066133892,"January 27, 2015",True
LemuriaLight,,False
LemuriaLight,,True
rpsntc,"February 03, 2014",True
rpsntc,"January 22, 2014",True
rpsntc,"June 13, 2014",True
ExaultGG,"January 03, 2015",True
Caveknight5,"January 31, 2014",True
38927497,,True
402553929,"November 08, 2015",True
SillyWinZ,"March 27, 2015",True
SillyWinZ,"April 19, 2015",False
76561198065473176,"May 10, 2015",True
76561198096694241,"December 28, 2014",True
76561198096694241,"February 28, 2015",True
76561198096694241,"December 19, 2014",True
76561198096694241,"February 02, 2015",False
76561198096694241,"January 07, 2015",True
76561198096694241,"December 20, 2014",False
76561198096694241,"January 15, 2015",True
76561198096694241,"January 05, 2015",True
76561198096694241,"December 20, 2014",True
76561198047472267,"January 02, 2015",True
76561198047472267,"February 17, 2014",True
76561198047472267,"December 09, 2013",True
76561198047472267,"January 27, 2015",True
76561198047472267,"January 27, 2015",True
76561198079335929,"May 27, 2013",True
Kyercon,"December 25, 2013",True
76561198010280507,"June 17, 2015",True
aussiebloke_,,False
aussiebloke_,,True
damo4lyf,"December 18, 2014",True
damo4lyf,"September 17, 2014",False
damo4lyf,"September 02, 2014",True
damo4lyf,"September 02, 2014",True
damo4lyf,"September 01, 2014",True
damo4lyf,,True
damo4lyf,"September 24, 2015",True
76561198063575392,"March 07, 2015",True
76561198065639052,,True
AwpDerp,,True
AwpDerp,,False
AwpDerp,,True
AwpDerp,,True
AwpDerp,,True
AwpDerp,"December 12, 2015",True
AwpDerp,"September 12, 2015",True
helmerjunior,"June 17, 2014",True
helmerjunior,"November 27, 2013",True
helmerjunior,"December 21, 2013",True
helmerjunior,"December 21, 2013",True
helmerjunior,"December 03, 2013",True
amann99,"March 18, 2015",True
76561198087197141,"January 21, 2015",True
CorporalDucky,,True
CorporalDucky,"August 31, 2015",True
CorporalDucky,"June 26, 2015",True
CorporalDucky,"June 14, 2015",False
CorporalDucky,"June 28, 2014",True
CorporalDucky,"May 20, 2014",True
CorporalDucky,"November 30, 2013",True
28042005,"February 28, 2015",True
28042005,"September 08, 2014",True
28042005,"September 08, 2014",True
28042005,,True
28042005,,True
28042005,"April 01, 2015",True
76561198094966673,"December 01, 2015",True
76561198094966673,"December 01, 2015",True
76561198094966673,"October 30, 2015",True
76561198094224872,,True
drnipslip,"October 05, 2014",True
76561198075451549,"June 28, 2014",True
76561198083993063,,True
76561198083993063,"August 13, 2013",True
76561198083993063,"December 11, 2013",True
76561198083993063,,True
76561198083993063,"December 26, 2015",True
76561198083993063,"October 06, 2015",True
76561198083993063,"February 20, 2015",True
76561198083993063,"May 13, 2014",True
76561198083993063,"May 13, 2014",True
blackburnscout,"June 03, 2014",True
YourWorstEnemy,,True
2Ta4,,False
2Ta4,"December 21, 2014",True
2Ta4,"December 22, 2014",True
76561198061759775,"December 18, 2015",True
76561198061759775,"April 30, 2015",True
76561198061759775,"July 16, 2014",True
76561198061759775,"December 18, 2013",True
76561198061759775,,False
76561198061759775,"June 04, 2015",True
76561198061759775,"May 20, 2015",True
76561198061759775,"March 15, 2015",True
76561198061759775,"January 26, 2015",True
76561198061759775,"January 23, 2015",True
itsaprofileaboutnothing,"January 21, 2015",True
itsaprofileaboutnothing,"June 06, 2014",True
itsaprofileaboutnothing,"June 26, 2014",False
itsaprofileaboutnothing,"December 28, 2013",False
itsaprofileaboutnothing,,True
itsaprofileaboutnothing,"June 06, 2014",True
76561198016834817,"August 14, 2014",False
Jettsu,,True
LachieCS,"November 06, 2014",True
imjeans,"December 12, 2015",False
imjeans,,True
imjeans,"September 20, 2015",False
imjeans,"October 30, 2014",True
imjeans,"November 17, 2015",True
imjeans,"April 15, 2015",False
imjeans,"February 21, 2015",False
76561198086820025,"July 17, 2014",True
76561198106282354,,True
Flakerinos,"October 27, 2014",True
Flakerinos,"September 11, 2015",True
Flakerinos,"August 09, 2015",True
Flakerinos,"November 28, 2015",True
Flakerinos,"September 13, 2015",True
Flakerinos,"December 14, 2014",True
Flakerinos,"July 31, 2013",True
G77777,"September 19, 2014",True
G77777,"December 09, 2013",True
G77777,"May 14, 2015",True
G77777,"March 29, 2015",True
76561198059411271,"September 11, 2015",True
76561198059411271,"January 03, 2015",True
76561198059411271,"July 30, 2014",True
me11111111,"May 16, 2015",True
me11111111,"June 19, 2014",True
me11111111,,True
me11111111,"July 13, 2014",True
me11111111,"August 09, 2014",True
me11111111,,True
76561198059727818,"December 21, 2013",True
76561198087525726,"March 27, 2014",True
Zezluy,,True
Zezluy,"February 17, 2014",True
DeeJayGames_,"January 23, 2014",True
Mokalatteventi123,"June 09, 2014",True
76561198104717542,"April 24, 2014",True
76561198104717542,"November 02, 2015",True
76561198057787590,,True
76561198057787590,,True
76561198057787590,,True
76561198057787590,"September 17, 2015",False
76561198057787590,"August 07, 2015",True
76561198057787590,"December 17, 2013",True
76561198057787590,"December 13, 2013",True
76561198089949965,"June 25, 2014",True
TMhun,,True
tchannygod,"September 23, 2014",True
PlzHelpMeThink,"December 28, 2015",True
PlzHelpMeThink,,True
76561198117985210,"October 16, 2014",True
76561198117985210,"October 16, 2014",True
emorisu,"December 11, 2014",True
emorisu,"December 11, 2014",True
emorisu,"December 11, 2014",True
emorisu,"December 11, 2014",True
emorisu,"December 11, 2014",True
emorisu,"December 11, 2014",True
emorisu,"December 11, 2014",True
emorisu,"December 11, 2014",True
emorisu,"December 11, 2014",True
emorisu,"December 08, 2014",True
chazb221,"October 26, 2012",True
76561198066391503,,True
fab2cent,"November 13, 2013",True
fab2cent,"March 24, 2014",True
fab2cent,"December 22, 2013",True
fab2cent,"June 12, 2014",True
fab2cent,"July 03, 2014",True
fab2cent,"November 23, 2013",True
fab2cent,"December 02, 2013",True
fab2cent,,True
fab2cent,"November 16, 2013",True
fab2cent,"December 23, 2013",True
76561198080855979,,True
76561198080855979,"July 27, 2015",True
76561198080855979,"November 29, 2013",True
TooManyDankMemes,"December 08, 2015",False
TooManyDankMemes,"December 22, 2015",True
TooManyDankMemes,"October 18, 2014",True
TooManyDankMemes,,True
TooManyDankMemes,"January 14, 2014",True
76561198072889555,"December 30, 2013",True
76561198068125971,,True
HewloThere,"August 13, 2012",True
chrizzleyau,"February 07, 2014",True
synCHROniced,"December 07, 2013",True
76561198090848023,,False
76561198054088781,,True
EliteJohnnyElite,"May 01, 2014",True
76561198045344356,"September 22, 2013",True
76561198045344356,"November 17, 2011",True
76561198045344356,"October 07, 2011",True
76561198045344356,"September 09, 2011",True
atornaz,,True
atornaz,"July 26, 2015",True
atornaz,"June 18, 2014",True
atornaz,"December 12, 2015",True
atornaz,"May 07, 2015",True
atornaz,"January 26, 2015",True
atornaz,"June 15, 2014",True
atornaz,"March 04, 2014",True
76561198028258767,"April 28, 2015",True
YOuevenRoBOtMeOw,"August 26, 2014",True
76561198158725328,"March 25, 2015",True
76561198158725328,,True
76561198158725328,"December 12, 2015",True
76561198158725328,"April 11, 2015",True
76561198158725328,"November 11, 2015",True
76561198158725328,"June 18, 2015",True
76561198158725328,"April 10, 2015",True
76561198158725328,"September 18, 2014",True
29998000,"December 26, 2014",True
29998000,"December 10, 2015",True
l0se,"July 03, 2014",True
pro100van4eg,,True
76561198232483600,"July 27, 2015",True
76561198089360928,"December 01, 2015",True
76561198089360928,"July 05, 2015",False
76561198089360928,"June 11, 2015",True
76561198089360928,"December 01, 2015",True
76561198089360928,"July 05, 2015",False
76561198089360928,"June 11, 2015",True
AD51,"December 25, 2013",True
AD51,"January 21, 2014",True
InDoMieEnakz,,True
jacmacg,,True
jamesmasterx,"October 02, 2014",True
jamesmasterx,"October 02, 2014",True
captainjaydo,"November 14, 2015",True
GubTheKing,"August 07, 2015",True
76561198064752728,"December 09, 2013",True
76561198090998972,"July 24, 2015",True
76561198097160277,"May 05, 2015",True
76561198073933737,"October 05, 2014",True
TehRealNurD,"December 09, 2012",True
mewmeowmeowmew,,False
mewmeowmeowmew,"December 31, 2015",True
mewmeowmeowmew,,True
76561198100183135,"October 01, 2014",True
76561198202658078,,True
76561198202658078,"September 04, 2015",True
76561198202658078,"August 15, 2015",True
76561198078860607,"December 14, 2013",True
76561198078860607,"November 16, 2014",True
daboiz,"May 16, 2015",True
daboiz,"February 16, 2014",True
daboiz,"February 16, 2014",True
Im2cool999,,True
Im2cool999,"September 26, 2015",True
Im2cool999,"January 30, 2015",True
Im2cool999,"April 18, 2015",True
Im2cool999,"January 30, 2015",True
Im2cool999,"December 25, 2014",True
Im2cool999,"January 21, 2014",True
Im2cool999,"January 10, 2014",True
ShureddoWeaboo,"June 08, 2015",True
ShureddoWeaboo,,True
ShureddoWeaboo,"March 07, 2015",True
76561198042951100,,False
SnApLaDanke,"November 02, 2015",True
SnApLaDanke,"October 12, 2014",True
SnApLaDanke,"September 13, 2014",True
76561198031799016,"July 06, 2015",True
76561198031799016,,True
76561198031799016,"June 21, 2015",True
luketheclock,"May 30, 2015",True
luketheclock,"July 16, 2015",True
2271531450,,True
Potter2544,"July 15, 2014",True
Potter2544,"February 14, 2014",True
TheMoustacheRider,"February 15, 2014",True
TheMoustacheRider,"December 22, 2013",True
TheMoustacheRider,"September 26, 2013",True
TheMoustacheRider,"December 03, 2015",True
jpvalletta,"June 10, 2015",True
76561198132041400,"April 16, 2014",True
Khorosho_,"August 03, 2014",True
yokkiixd,,True
76561198098675629,"June 07, 2014",True
76561198098675629,"August 02, 2015",True
76561198052612696,,False
76561198052612696,"October 28, 2014",True
Delta_Victory19821,"August 04, 2015",False
76561198088247035,"August 28, 2014",True
76561198088247035,"June 22, 2014",True
76561198088247035,"February 08, 2014",True
76561198088247035,"September 12, 2014",True
76561198088247035,"June 01, 2014",True
76561198088247035,"May 09, 2014",False
76561198088247035,"March 07, 2014",True
NerfPenguin,"December 23, 2013",True
76561198107118072,"December 20, 2013",True
76561198081718347,"January 30, 2014",True
okaygetrektscrub,"January 07, 2014",True
76561198065084165,,True
neadekvat161,"March 30, 2015",True
neadekvat161,"October 13, 2015",True
76561198096785215,"April 11, 2015",True
76561198096785215,"July 26, 2014",True
OnlyOneJob,"November 30, 2013",True
ChokeChoke,"December 26, 2013",True
KunGHill,"July 15, 2014",True
76561198049499873,"December 23, 2014",True
nooth1-RNG,"September 10, 2015",True
nooth2-WFX-zewsy,"September 12, 2015",True
LukasTrotacielos,"June 27, 2015",True
LukasTrotacielos,"July 08, 2015",False
LukasTrotacielos,"July 09, 2015",False
LukasTrotacielos,"August 27, 2015",True
LukasTrotacielos,"December 17, 2014",True
